latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,frp,daynight,month,day
-36.258,147.703,341.7,1.1,1.0,2020-01-02,0.0,Aqua,62,34.8,D,1,2
-36.26,147.691,351.6,1.1,1.0,2020-01-02,0.0,Aqua,85,55.5,D,1,2
-35.842,150.085,348.2,1.4,1.2,2020-01-02,0.0,Aqua,94,77.2,D,1,2
-36.251,147.689,367.7,1.1,1.0,2020-01-02,0.0,Aqua,100,100.8,D,1,2
-35.809,150.204,311.9,1.4,1.2,2020-01-02,0.0,Aqua,29,6.3,D,1,2
-35.834,150.067,344.9,1.4,1.2,2020-01-02,0.0,Aqua,92,66.5,D,1,2
-35.836999999999996,150.05200000000002,385.2,1.4,1.2,2020-01-02,0.0,Aqua,100,264.8,D,1,2
-36.241,147.686,392.4,1.1,1.0,2020-01-02,0.0,Aqua,100,210.9,D,1,2
-35.819,150.031,329.5,1.4,1.2,2020-01-02,0.0,Aqua,68,30.9,D,1,2
-35.811,150.012,340.2,1.4,1.2,2020-01-02,0.0,Aqua,90,55.7,D,1,2
-35.814,149.998,339.0,1.4,1.2,2020-01-02,0.0,Aqua,89,55.5,D,1,2
-35.929,149.36,323.3,1.3,1.1,2020-01-02,0.0,Aqua,66,15.7,D,1,2
-35.804,149.995,331.4,1.4,1.2,2020-01-02,0.0,Aqua,81,37.2,D,1,2
-35.806,149.981,326.9,1.4,1.2,2020-01-02,0.0,Aqua,79,30.5,D,1,2
-36.075,148.458,321.5,1.1,1.1,2020-01-02,0.0,Aqua,67,13.2,D,1,2
-36.077,148.445,317.6,1.1,1.1,2020-01-02,0.0,Aqua,42,8.9,D,1,2
-36.065,148.455,382.1,1.1,1.1,2020-01-02,0.0,Aqua,100,187.0,D,1,2
-36.068000000000005,148.442,359.5,1.1,1.1,2020-01-02,0.0,Aqua,99,92.9,D,1,2
-36.058,148.44,318.1,1.1,1.1,2020-01-02,0.0,Aqua,26,9.9,D,1,2
-36.133,147.935,321.5,1.1,1.0,2020-01-02,0.0,Aqua,46,11.9,D,1,2
-36.135,147.922,350.9,1.1,1.0,2020-01-02,0.0,Aqua,95,61.7,D,1,2
-36.137,147.91,333.7,1.1,1.0,2020-01-02,0.0,Aqua,74,24.3,D,1,2
-36.132,147.915,343.8,1.1,1.0,2020-01-02,0.0,Aqua,90,46.0,D,1,2
-36.123000000000005,147.91299999999998,325.9,1.1,1.0,2020-01-02,0.0,Aqua,41,15.0,D,1,2
-36.125,147.901,348.5,1.1,1.0,2020-01-02,0.0,Aqua,93,53.4,D,1,2
-36.115,147.898,355.2,1.1,1.0,2020-01-02,0.0,Aqua,97,70.3,D,1,2
-36.119,147.875,327.1,1.1,1.0,2020-01-02,0.0,Aqua,43,13.7,D,1,2
-36.121,147.863,323.0,1.1,1.0,2020-01-02,0.0,Aqua,29,9.5,D,1,2
-36.106,147.89600000000002,340.7,1.1,1.0,2020-01-02,0.0,Aqua,88,39.5,D,1,2
-36.11,147.872,328.5,1.1,1.0,2020-01-02,0.0,Aqua,61,18.0,D,1,2
-35.678000000000004,150.178,320.1,1.4,1.2,2020-01-02,0.0,Aqua,35,18.2,D,1,2
-35.681,150.162,334.3,1.4,1.2,2020-01-02,0.0,Aqua,0,44.7,D,1,2
-35.72,149.95,345.1,1.4,1.2,2020-01-02,0.0,Aqua,92,68.4,D,1,2
-35.998000000000005,148.366,351.8,1.1,1.1,2020-01-02,0.0,Aqua,95,73.9,D,1,2
-36.001,148.35399999999998,332.2,1.1,1.1,2020-01-02,0.0,Aqua,81,31.8,D,1,2
-36.123000000000005,147.613,323.7,1.1,1.0,2020-01-02,0.0,Aqua,42,11.2,D,1,2
-35.67,150.16,319.9,1.4,1.2,2020-01-02,0.0,Aqua,30,16.3,D,1,2
-35.71,149.947,351.1,1.4,1.2,2020-01-02,0.0,Aqua,95,86.3,D,1,2
-35.711999999999996,149.931,339.8,1.4,1.2,2020-01-02,0.0,Aqua,89,54.0,D,1,2
-35.715,149.917,322.0,1.4,1.2,2020-01-02,0.0,Aqua,56,19.4,D,1,2
-35.991,148.352,337.0,1.1,1.1,2020-01-02,0.0,Aqua,86,39.9,D,1,2
-35.993,148.339,355.6,1.1,1.1,2020-01-02,0.0,Aqua,97,81.4,D,1,2
-35.995,148.327,351.1,1.1,1.1,2020-01-02,0.0,Aqua,95,69.2,D,1,2
-35.997,148.316,371.3,1.1,1.1,2020-01-02,0.0,Aqua,100,137.5,D,1,2
-35.705,149.914,338.6,1.4,1.2,2020-01-02,0.0,Aqua,68,48.9,D,1,2
-35.708,149.899,336.7,1.3,1.2,2020-01-02,0.0,Aqua,50,44.2,D,1,2
-35.979,148.362,319.5,1.1,1.1,2020-01-02,0.0,Aqua,23,14.7,D,1,2
-35.981,148.349,346.6,1.1,1.1,2020-01-02,0.0,Aqua,92,61.0,D,1,2
-35.984,148.33700000000002,356.4,1.1,1.1,2020-01-02,0.0,Aqua,98,80.9,D,1,2
-35.986,148.325,384.0,1.1,1.1,2020-01-02,0.0,Aqua,100,193.0,D,1,2
-35.988,148.313,409.1,1.1,1.1,2020-01-02,0.0,Aqua,100,365.1,D,1,2
-35.99,148.30100000000002,326.1,1.1,1.1,2020-01-02,0.0,Aqua,36,20.0,D,1,2
-35.649,150.154,337.0,1.4,1.2,2020-01-02,0.0,Aqua,76,49.5,D,1,2
-35.974000000000004,148.334,456.5,1.1,1.1,2020-01-02,0.0,Aqua,100,954.7,D,1,2
-35.976,148.322,417.8,1.1,1.1,2020-01-02,0.0,Aqua,100,443.2,D,1,2
-35.98,148.299,320.3,1.1,1.1,2020-01-02,0.0,Aqua,40,13.8,D,1,2
-35.969,148.34,384.4,1.1,1.1,2020-01-02,0.0,Aqua,100,199.8,D,1,2
-35.971,148.327,451.3,1.1,1.1,2020-01-02,0.0,Aqua,100,868.5,D,1,2
-35.977,148.292,328.4,1.1,1.1,2020-01-02,0.0,Aqua,76,24.0,D,1,2
-35.641999999999996,150.161,322.2,1.4,1.2,2020-01-02,0.0,Aqua,55,22.5,D,1,2
-35.645,150.14600000000002,328.3,1.4,1.2,2020-01-02,0.0,Aqua,0,32.0,D,1,2
-35.694,149.873,346.7,1.3,1.1,2020-01-02,0.0,Aqua,69,69.7,D,1,2
-35.96,148.33700000000002,345.6,1.1,1.1,2020-01-02,0.0,Aqua,92,56.0,D,1,2
-35.961999999999996,148.32399999999998,369.5,1.1,1.1,2020-01-02,0.0,Aqua,100,127.4,D,1,2
-35.964,148.313,381.3,1.1,1.1,2020-01-02,0.0,Aqua,100,178.8,D,1,2
-35.966,148.30100000000002,352.1,1.1,1.1,2020-01-02,0.0,Aqua,84,68.2,D,1,2
-35.681,149.885,341.4,1.3,1.2,2020-01-02,0.0,Aqua,61,55.7,D,1,2
-35.885999999999996,148.718,340.8,1.2,1.1,2020-01-02,0.0,Aqua,89,47.3,D,1,2
-35.888000000000005,148.705,321.0,1.2,1.1,2020-01-02,0.0,Aqua,51,13.6,D,1,2
-35.948,148.347,328.4,1.1,1.1,2020-01-02,0.0,Aqua,40,23.4,D,1,2
-35.952,148.322,369.9,1.1,1.1,2020-01-02,0.0,Aqua,100,128.0,D,1,2
-35.954,148.311,376.7,1.1,1.1,2020-01-02,0.0,Aqua,100,156.4,D,1,2
-36.033,147.833,338.0,1.1,1.0,2020-01-02,0.0,Aqua,83,36.2,D,1,2
-36.035,147.821,357.1,1.1,1.0,2020-01-02,0.0,Aqua,98,77.8,D,1,2
-36.037,147.81,351.4,1.1,1.0,2020-01-02,0.0,Aqua,95,61.6,D,1,2
-36.038000000000004,147.798,328.4,1.1,1.0,2020-01-02,0.0,Aqua,59,17.4,D,1,2
-36.073,147.583,368.5,1.1,1.0,2020-01-02,0.0,Aqua,100,103.8,D,1,2
-36.075,147.571,333.4,1.1,1.0,2020-01-02,0.0,Aqua,54,19.0,D,1,2
-35.671,149.881,351.6,1.3,1.2,2020-01-02,0.0,Aqua,93,87.6,D,1,2
-35.876,148.715,329.6,1.2,1.1,2020-01-02,0.0,Aqua,79,25.9,D,1,2
-35.878,148.702,321.0,1.2,1.1,2020-01-02,0.0,Aqua,60,13.3,D,1,2
-35.941,148.332,369.1,1.1,1.1,2020-01-02,0.0,Aqua,100,120.7,D,1,2
-35.943000000000005,148.32,359.1,1.1,1.1,2020-01-02,0.0,Aqua,97,83.7,D,1,2
-36.064,147.58100000000002,337.9,1.1,1.0,2020-01-02,0.0,Aqua,72,21.3,D,1,2
-36.066,147.569,339.7,1.1,1.0,2020-01-02,0.0,Aqua,69,26.7,D,1,2
-35.929,148.343,346.4,1.1,1.1,2020-01-02,0.0,Aqua,92,55.3,D,1,2
-35.931,148.33100000000002,348.2,1.1,1.1,2020-01-02,0.0,Aqua,92,54.5,D,1,2
-35.933,148.319,348.9,1.1,1.1,2020-01-02,0.0,Aqua,86,56.9,D,1,2
-35.943000000000005,148.257,324.0,1.1,1.1,2020-01-02,0.0,Aqua,27,14.0,D,1,2
-35.945,148.245,323.0,1.1,1.1,2020-01-02,0.0,Aqua,31,12.8,D,1,2
-35.92,148.34,349.6,1.1,1.1,2020-01-02,0.0,Aqua,94,63.3,D,1,2
-35.922,148.329,356.4,1.1,1.1,2020-01-02,0.0,Aqua,98,78.1,D,1,2
-35.942,148.205,336.2,1.1,1.1,2020-01-02,0.0,Aqua,85,32.5,D,1,2
-35.641,149.87,366.5,1.3,1.2,2020-01-02,0.0,Aqua,100,150.5,D,1,2
-35.631,149.86700000000002,373.7,1.3,1.2,2020-01-02,0.0,Aqua,100,189.4,D,1,2
-35.833,148.731,344.6,1.2,1.1,2020-01-02,0.0,Aqua,92,56.1,D,1,2
-35.844,148.665,351.2,1.2,1.1,2020-01-02,0.0,Aqua,95,73.9,D,1,2
-35.846,148.65200000000002,380.1,1.2,1.1,2020-01-02,0.0,Aqua,100,186.7,D,1,2
-35.849000000000004,148.64,326.2,1.2,1.1,2020-01-02,0.0,Aqua,75,23.1,D,1,2
-35.9,148.336,342.4,1.1,1.1,2020-01-02,0.0,Aqua,90,47.1,D,1,2
-35.62,149.865,369.8,1.3,1.2,2020-01-02,0.0,Aqua,100,167.5,D,1,2
-35.623000000000005,149.85,339.7,1.3,1.1,2020-01-02,0.0,Aqua,86,54.0,D,1,2
-35.823,148.72799999999998,324.5,1.2,1.1,2020-01-02,0.0,Aqua,60,18.9,D,1,2
-35.835,148.66299999999998,333.3,1.2,1.1,2020-01-02,0.0,Aqua,83,34.5,D,1,2
-35.836999999999996,148.65,370.5,1.2,1.1,2020-01-02,0.0,Aqua,100,142.2,D,1,2
-35.839,148.638,331.9,1.2,1.1,2020-01-02,0.0,Aqua,82,32.7,D,1,2
-35.891,148.334,349.5,1.1,1.1,2020-01-02,0.0,Aqua,94,61.9,D,1,2
-35.893,148.321,347.8,1.1,1.1,2020-01-02,0.0,Aqua,93,56.8,D,1,2
-35.61,149.862,391.7,1.3,1.2,2020-01-02,0.0,Aqua,100,309.3,D,1,2
-35.613,149.84799999999998,361.6,1.3,1.1,2020-01-02,0.0,Aqua,100,128.1,D,1,2
-35.811,148.739,327.2,1.2,1.1,2020-01-02,0.0,Aqua,50,22.4,D,1,2
-35.881,148.33100000000002,343.5,1.1,1.1,2020-01-02,0.0,Aqua,90,48.3,D,1,2
-35.883,148.319,365.7,1.1,1.1,2020-01-02,0.0,Aqua,100,111.7,D,1,2
-35.613,149.872,334.5,1.4,1.2,2020-01-02,0.0,Aqua,83,43.0,D,1,2
-35.616,149.858,389.4,1.3,1.2,2020-01-02,0.0,Aqua,100,292.1,D,1,2
-35.88,148.325,357.6,1.1,1.1,2020-01-02,0.0,Aqua,98,86.0,D,1,2
-35.882,148.313,336.1,1.1,1.1,2020-01-02,0.0,Aqua,83,33.9,D,1,2
-35.605,149.855,370.4,1.3,1.2,2020-01-02,0.0,Aqua,100,170.5,D,1,2
-35.608000000000004,149.841,321.7,1.3,1.1,2020-01-02,0.0,Aqua,61,17.8,D,1,2
-35.802,148.731,330.0,1.2,1.1,2020-01-02,0.0,Aqua,80,29.4,D,1,2
-35.87,148.32299999999998,358.1,1.1,1.1,2020-01-02,0.0,Aqua,99,87.0,D,1,2
-35.872,148.31,339.6,1.1,1.1,2020-01-02,0.0,Aqua,87,40.1,D,1,2
-35.937,147.917,342.5,1.1,1.0,2020-01-02,0.0,Aqua,89,46.6,D,1,2
-35.939,147.905,359.1,1.1,1.0,2020-01-02,0.0,Aqua,99,87.5,D,1,2
-35.861,148.321,388.7,1.1,1.1,2020-01-02,0.0,Aqua,100,219.9,D,1,2
-35.863,148.308,419.3,1.1,1.1,2020-01-02,0.0,Aqua,100,457.2,D,1,2
-35.889,148.148,321.8,1.1,1.1,2020-01-02,0.0,Aqua,32,10.2,D,1,2
-35.928000000000004,147.914,334.9,1.1,1.0,2020-01-02,0.0,Aqua,82,32.7,D,1,2
-35.93,147.90200000000002,333.9,1.1,1.0,2020-01-02,0.0,Aqua,81,30.4,D,1,2
-35.849000000000004,148.33100000000002,326.2,1.1,1.1,2020-01-02,0.0,Aqua,36,21.0,D,1,2
-35.88,148.14600000000002,347.8,1.1,1.1,2020-01-02,0.0,Aqua,93,54.2,D,1,2
-35.882,148.13299999999998,343.0,1.1,1.1,2020-01-02,0.0,Aqua,90,44.7,D,1,2
-35.842,148.315,350.4,1.1,1.1,2020-01-02,0.0,Aqua,95,66.2,D,1,2
-35.823,148.31,336.8,1.1,1.1,2020-01-02,0.0,Aqua,72,36.7,D,1,2
-35.813,148.308,349.4,1.1,1.1,2020-01-02,0.0,Aqua,94,63.8,D,1,2
-35.815,148.295,400.6,1.1,1.1,2020-01-02,0.0,Aqua,100,297.5,D,1,2
-35.817,148.283,348.2,1.1,1.1,2020-01-02,0.0,Aqua,93,56.4,D,1,2
-35.802,148.31799999999998,332.3,1.1,1.1,2020-01-02,0.0,Aqua,64,30.4,D,1,2
-35.806,148.293,434.7,1.1,1.1,2020-01-02,0.0,Aqua,100,631.9,D,1,2
-35.808,148.28,419.3,1.1,1.1,2020-01-02,0.0,Aqua,100,456.1,D,1,2
-35.81,148.268,366.3,1.1,1.1,2020-01-02,0.0,Aqua,100,112.2,D,1,2
-35.812,148.256,339.8,1.1,1.1,2020-01-02,0.0,Aqua,88,39.7,D,1,2
-35.909,147.673,320.6,1.1,1.0,2020-01-02,0.0,Aqua,25,11.8,D,1,2
-35.94,147.484,331.5,1.1,1.0,2020-01-02,0.0,Aqua,39,12.0,D,1,2
-35.425,150.355,321.2,1.4,1.2,2020-01-02,0.0,Aqua,72,23.7,D,1,2
-35.799,148.278,381.0,1.1,1.1,2020-01-02,0.0,Aqua,100,180.5,D,1,2
-35.801,148.265,377.5,1.1,1.1,2020-01-02,0.0,Aqua,100,161.0,D,1,2
-35.803000000000004,148.253,404.3,1.1,1.1,2020-01-02,0.0,Aqua,100,325.1,D,1,2
-35.805,148.241,354.9,1.1,1.1,2020-01-02,0.0,Aqua,97,76.5,D,1,2
-35.806999999999995,148.22799999999998,338.7,1.1,1.1,2020-01-02,0.0,Aqua,87,38.4,D,1,2
-35.898,147.683,332.0,1.1,1.0,2020-01-02,0.0,Aqua,78,25.0,D,1,2
-35.9,147.67,341.6,1.1,1.0,2020-01-02,0.0,Aqua,88,42.2,D,1,2
-35.927,147.504,341.9,1.1,1.0,2020-01-02,0.0,Aqua,88,32.6,D,1,2
-35.929,147.49200000000002,382.9,1.1,1.0,2020-01-02,0.0,Aqua,100,159.9,D,1,2
-35.93,147.481,374.8,1.1,1.0,2020-01-02,0.0,Aqua,100,123.4,D,1,2
-35.798,148.25799999999998,377.5,1.1,1.1,2020-01-02,0.0,Aqua,100,160.8,D,1,2
-35.8,148.246,369.4,1.1,1.1,2020-01-02,0.0,Aqua,100,126.1,D,1,2
-35.802,148.233,341.1,1.1,1.1,2020-01-02,0.0,Aqua,88,43.2,D,1,2
-35.804,148.221,324.7,1.1,1.1,2020-01-02,0.0,Aqua,68,15.0,D,1,2
-35.92,147.50799999999998,353.1,1.1,1.0,2020-01-02,0.0,Aqua,96,60.4,D,1,2
-35.922,147.496,394.6,1.1,1.0,2020-01-02,0.0,Aqua,100,228.1,D,1,2
-35.923,147.485,379.1,1.1,1.0,2020-01-02,0.0,Aqua,100,147.6,D,1,2
-35.925,147.47299999999998,358.1,1.1,1.0,2020-01-02,0.0,Aqua,98,73.4,D,1,2
-35.419000000000004,150.364,316.0,1.4,1.2,2020-01-02,0.0,Aqua,60,16.2,D,1,2
-35.422,150.347,327.3,1.4,1.2,2020-01-02,0.0,Aqua,79,35.6,D,1,2
-35.793,148.23,325.8,1.1,1.1,2020-01-02,0.0,Aqua,68,16.7,D,1,2
-35.88,147.697,323.8,1.1,1.0,2020-01-02,0.0,Aqua,59,15.9,D,1,2
-35.882,147.685,333.9,1.1,1.0,2020-01-02,0.0,Aqua,80,28.5,D,1,2
-35.907,147.529,350.5,1.1,1.0,2020-01-02,0.0,Aqua,94,55.7,D,1,2
-35.909,147.517,365.8,1.1,1.0,2020-01-02,0.0,Aqua,100,97.8,D,1,2
-35.91,147.505,456.0,1.1,1.0,2020-01-02,0.0,Aqua,100,856.5,D,1,2
-35.912,147.494,461.6,1.1,1.0,2020-01-02,0.0,Aqua,100,944.5,D,1,2
-35.914,147.483,403.3,1.1,1.0,2020-01-02,0.0,Aqua,100,283.0,D,1,2
-35.916,147.471,415.5,1.1,1.0,2020-01-02,0.0,Aqua,100,377.8,D,1,2
-35.918,147.459,355.1,1.1,1.0,2020-01-02,0.0,Aqua,97,64.9,D,1,2
-35.773,148.29,356.1,1.1,1.1,2020-01-02,0.0,Aqua,98,82.3,D,1,2
-35.871,147.694,325.3,1.1,1.0,2020-01-02,0.0,Aqua,44,16.8,D,1,2
-35.872,147.68200000000002,332.2,1.1,1.0,2020-01-02,0.0,Aqua,74,24.5,D,1,2
-35.874,147.67,333.6,1.1,1.0,2020-01-02,0.0,Aqua,70,24.7,D,1,2
-35.894,147.55100000000002,328.3,1.1,1.0,2020-01-02,0.0,Aqua,70,21.0,D,1,2
-35.895,147.539,344.9,1.1,1.0,2020-01-02,0.0,Aqua,90,48.2,D,1,2
-35.897,147.52700000000002,335.7,1.1,1.0,2020-01-02,0.0,Aqua,81,30.5,D,1,2
-35.899,147.515,356.1,1.1,1.0,2020-01-02,0.0,Aqua,97,73.3,D,1,2
-35.900999999999996,147.503,460.5,1.1,1.0,2020-01-02,0.0,Aqua,100,931.7,D,1,2
-35.903,147.49200000000002,487.3,1.1,1.0,2020-01-02,0.0,Aqua,100,1447.2,D,1,2
-35.905,147.48,424.6,1.1,1.0,2020-01-02,0.0,Aqua,100,461.2,D,1,2
-35.907,147.469,347.0,1.1,1.0,2020-01-02,0.0,Aqua,91,45.1,D,1,2
-35.769,148.251,325.0,1.1,1.1,2020-01-02,0.0,Aqua,44,16.0,D,1,2
-35.802,148.054,322.5,1.1,1.1,2020-01-02,0.0,Aqua,60,11.4,D,1,2
-35.861,147.692,325.9,1.1,1.0,2020-01-02,0.0,Aqua,43,16.9,D,1,2
-35.863,147.68,354.0,1.1,1.0,2020-01-02,0.0,Aqua,96,68.2,D,1,2
-35.865,147.668,338.2,1.1,1.0,2020-01-02,0.0,Aqua,78,30.7,D,1,2
-35.871,147.632,344.7,1.1,1.0,2020-01-02,0.0,Aqua,90,48.7,D,1,2
-35.873000000000005,147.619,324.5,1.1,1.0,2020-01-02,0.0,Aqua,51,16.6,D,1,2
-35.891999999999996,147.501,345.4,1.1,1.0,2020-01-02,0.0,Aqua,90,47.2,D,1,2
-35.894,147.489,336.9,1.1,1.0,2020-01-02,0.0,Aqua,82,30.2,D,1,2
-35.896,147.47799999999998,324.6,1.1,1.0,2020-01-02,0.0,Aqua,58,11.6,D,1,2
-35.772,148.174,339.2,1.1,1.1,2020-01-02,0.0,Aqua,87,40.2,D,1,2
-35.793,148.05100000000002,342.1,1.1,1.1,2020-01-02,0.0,Aqua,89,42.2,D,1,2
-35.795,148.039,365.5,1.1,1.1,2020-01-02,0.0,Aqua,100,106.5,D,1,2
-35.854,147.67700000000002,352.8,1.1,1.0,2020-01-02,0.0,Aqua,95,66.2,D,1,2
-35.856,147.665,351.7,1.1,1.0,2020-01-02,0.0,Aqua,95,61.0,D,1,2
-35.858000000000004,147.653,369.2,1.1,1.0,2020-01-02,0.0,Aqua,100,115.0,D,1,2
-35.86,147.641,383.7,1.1,1.0,2020-01-02,0.0,Aqua,100,177.6,D,1,2
-35.861999999999995,147.629,367.1,1.1,1.0,2020-01-02,0.0,Aqua,100,110.1,D,1,2
-35.785,148.036,364.0,1.1,1.1,2020-01-02,0.0,Aqua,100,100.7,D,1,2
-35.787,148.025,328.2,1.1,1.1,2020-01-02,0.0,Aqua,73,16.9,D,1,2
-35.845,147.675,331.3,1.1,1.0,2020-01-02,0.0,Aqua,75,24.2,D,1,2
-35.846,147.66299999999998,333.8,1.1,1.0,2020-01-02,0.0,Aqua,58,27.1,D,1,2
-35.848,147.651,365.0,1.1,1.0,2020-01-02,0.0,Aqua,100,102.5,D,1,2
-35.85,147.639,336.5,1.1,1.0,2020-01-02,0.0,Aqua,59,32.3,D,1,2
-35.775999999999996,148.034,332.1,1.1,1.1,2020-01-02,0.0,Aqua,79,24.1,D,1,2
-35.722,148.238,362.3,1.1,1.1,2020-01-02,0.0,Aqua,100,101.3,D,1,2
-35.724000000000004,148.225,334.7,1.1,1.1,2020-01-02,0.0,Aqua,76,31.9,D,1,2
-35.711999999999996,148.236,335.3,1.1,1.1,2020-01-02,0.0,Aqua,79,34.5,D,1,2
-35.701,148.22799999999998,323.3,1.1,1.1,2020-01-02,0.0,Aqua,24,17.2,D,1,2
-35.692,148.225,331.6,1.1,1.1,2020-01-02,0.0,Aqua,64,29.3,D,1,2
-35.684,148.21,337.0,1.1,1.1,2020-01-02,0.0,Aqua,84,37.3,D,1,2
-35.309,150.045,328.7,1.4,1.2,2020-01-02,0.0,Aqua,75,28.3,D,1,2
-35.312,150.03,331.2,1.4,1.2,2020-01-02,0.0,Aqua,82,33.4,D,1,2
-35.218,150.469,320.0,1.5,1.2,2020-01-02,0.0,Aqua,54,16.6,D,1,2
-35.304,150.037,330.0,1.4,1.2,2020-01-02,0.0,Aqua,80,26.9,D,1,2
-35.216,150.461,328.4,1.5,1.2,2020-01-02,0.0,Aqua,68,33.3,D,1,2
-35.611,148.211,330.7,1.1,1.1,2020-01-02,0.0,Aqua,63,28.5,D,1,2
-35.205,150.458,337.7,1.5,1.2,2020-01-02,0.0,Aqua,87,55.9,D,1,2
-35.292,149.986,344.7,1.4,1.2,2020-01-02,0.0,Aqua,92,64.8,D,1,2
-24.666999999999998,146.809,336.5,1.4,1.2,2020-01-02,0.0,Aqua,66,17.0,D,1,2
-24.654,146.82,336.8,1.4,1.2,2020-01-02,0.0,Aqua,43,16.6,D,1,2
-24.656,146.749,339.2,1.4,1.2,2020-01-02,0.0,Aqua,77,24.0,D,1,2
-24.618000000000002,146.713,347.2,1.4,1.2,2020-01-02,0.0,Aqua,89,41.3,D,1,2
-24.621,146.7,349.4,1.4,1.2,2020-01-02,0.0,Aqua,86,49.8,D,1,2
-24.623,146.686,412.1,1.4,1.2,2020-01-02,0.0,Aqua,100,497.8,D,1,2
-24.625,146.672,364.0,1.4,1.2,2020-01-02,0.0,Aqua,100,118.8,D,1,2
-24.61,146.697,353.1,1.4,1.2,2020-01-02,0.0,Aqua,91,63.1,D,1,2
-24.613000000000003,146.684,386.8,1.4,1.2,2020-01-02,0.0,Aqua,100,254.8,D,1,2
-24.615,146.67,342.1,1.4,1.2,2020-01-02,0.0,Aqua,75,39.0,D,1,2
-24.59,146.715,361.8,1.4,1.2,2020-01-02,0.0,Aqua,100,104.7,D,1,2
-24.592,146.701,351.7,1.4,1.2,2020-01-02,0.0,Aqua,93,62.9,D,1,2
-24.58,146.713,354.2,1.4,1.2,2020-01-02,0.0,Aqua,95,75.3,D,1,2
-24.581999999999997,146.69899999999998,336.3,1.4,1.2,2020-01-02,0.0,Aqua,71,20.0,D,1,2
-20.738000000000003,148.732,328.2,2.3,1.5,2020-01-02,0.0,Aqua,34,46.7,D,1,2
-20.701999999999998,148.717,331.0,2.3,1.5,2020-01-02,0.0,Aqua,42,60.9,D,1,2
-20.656999999999996,148.595,336.5,2.2,1.4,2020-01-02,0.0,Aqua,77,84.9,D,1,2
-20.660999999999998,148.591,335.1,2.2,1.4,2020-01-02,0.0,Aqua,75,76.7,D,1,2
-20.105999999999998,147.018,330.7,1.8,1.3,2020-01-02,0.0,Aqua,55,40.4,D,1,2
-20.804000000000002,139.9,355.6,1.1,1.0,2020-01-02,0.0,Aqua,96,57.3,D,1,2
-20.174,144.149,344.7,1.2,1.1,2020-01-02,0.0,Aqua,42,39.4,D,1,2
-20.176,144.138,350.5,1.2,1.1,2020-01-02,0.0,Aqua,92,56.6,D,1,2
-20.164,144.14700000000002,355.4,1.2,1.1,2020-01-02,0.0,Aqua,96,68.3,D,1,2
-20.177,144.069,347.2,1.2,1.1,2020-01-02,0.0,Aqua,89,43.3,D,1,2
-20.165,144.079,353.4,1.2,1.1,2020-01-02,0.0,Aqua,95,63.8,D,1,2
-20.167,144.067,399.6,1.2,1.1,2020-01-02,0.0,Aqua,100,286.2,D,1,2
-20.169,144.05700000000002,349.6,1.2,1.1,2020-01-02,0.0,Aqua,92,49.1,D,1,2
-20.156,144.077,382.2,1.2,1.1,2020-01-02,0.0,Aqua,100,178.5,D,1,2
-20.157,144.066,376.1,1.2,1.1,2020-01-02,0.0,Aqua,100,145.6,D,1,2
-19.927,144.537,354.2,1.2,1.1,2020-01-02,0.0,Aqua,95,61.2,D,1,2
-19.929000000000002,144.525,347.2,1.2,1.1,2020-01-02,0.0,Aqua,87,39.5,D,1,2
-19.914,144.558,338.3,1.2,1.1,2020-01-02,0.0,Aqua,48,22.4,D,1,2
-19.918,144.535,375.6,1.2,1.1,2020-01-02,0.0,Aqua,100,150.9,D,1,2
-19.919,144.523,378.3,1.2,1.1,2020-01-02,0.0,Aqua,100,163.1,D,1,2
-19.902,144.56799999999998,345.4,1.2,1.1,2020-01-02,0.0,Aqua,59,32.1,D,1,2
-19.89,144.578,345.0,1.2,1.1,2020-01-02,0.0,Aqua,87,28.2,D,1,2
-19.894000000000002,144.495,345.5,1.2,1.1,2020-01-02,0.0,Aqua,87,34.8,D,1,2
-19.885,144.487,341.8,1.2,1.1,2020-01-02,0.0,Aqua,9,21.0,D,1,2
-19.887999999999998,144.464,350.0,1.2,1.1,2020-01-02,0.0,Aqua,76,40.4,D,1,2
-19.89,144.452,353.0,1.2,1.1,2020-01-02,0.0,Aqua,95,50.5,D,1,2
-19.822,144.561,349.5,1.2,1.1,2020-01-02,0.0,Aqua,92,37.0,D,1,2
-19.814,144.547,341.3,1.2,1.1,2020-01-02,0.0,Aqua,57,17.9,D,1,2
-19.82,144.512,348.7,1.2,1.1,2020-01-02,0.0,Aqua,91,35.3,D,1,2
-19.805999999999997,144.534,346.4,1.2,1.1,2020-01-02,0.0,Aqua,83,32.0,D,1,2
-19.812,144.498,354.6,1.2,1.1,2020-01-02,0.0,Aqua,96,53.3,D,1,2
-19.813,144.486,343.8,1.2,1.1,2020-01-02,0.0,Aqua,63,23.4,D,1,2
-19.804000000000002,144.485,346.4,1.2,1.1,2020-01-02,0.0,Aqua,81,32.0,D,1,2
-19.797,144.453,342.7,1.2,1.1,2020-01-02,0.0,Aqua,66,26.3,D,1,2
-19.799,144.441,346.4,1.2,1.1,2020-01-02,0.0,Aqua,89,35.6,D,1,2
-19.785,144.46200000000002,345.8,1.2,1.1,2020-01-02,0.0,Aqua,89,35.3,D,1,2
-19.787,144.451,369.9,1.2,1.1,2020-01-02,0.0,Aqua,100,117.3,D,1,2
