date,new_cases,total_cases,country,continent,longitude,latitude
12/31/2019,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/1/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/2/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/3/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/4/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/5/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/6/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/7/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/8/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/9/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/10/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/11/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/12/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/13/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/14/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/15/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/16/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/17/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/18/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/19/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/20/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/21/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/22/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/23/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/24/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/25/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/26/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/27/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/28/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/29/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/30/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
1/31/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/1/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/2/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/3/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/4/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/5/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/6/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/7/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/8/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/9/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/10/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/11/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/12/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/13/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/14/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/15/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/16/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/17/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/18/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/19/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/20/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/21/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/22/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/23/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/24/2020,0.0,0.0,Afghanistan,Asia,29.154857,-19.015438
2/25/2020,1.0,1.0,Afghanistan,Asia,29.154857,-19.015438
2/26/2020,0.0,1.0,Afghanistan,Asia,29.154857,-19.015438
2/27/2020,0.0,1.0,Afghanistan,Asia,29.154857,-19.015438
2/28/2020,0.0,1.0,Afghanistan,Asia,29.154857,-19.015438
2/29/2020,0.0,1.0,Afghanistan,Asia,29.154857,-19.015438
3/1/2020,0.0,1.0,Afghanistan,Asia,29.154857,-19.015438
3/2/2020,0.0,1.0,Afghanistan,Asia,29.154857,-19.015438
3/3/2020,,,Afghanistan,Asia,29.154857,-19.015438
3/4/2020,,,Afghanistan,Asia,29.154857,-19.015438
3/5/2020,,,Afghanistan,Asia,29.154857,-19.015438
3/6/2020,,,Afghanistan,Asia,29.154857,-19.015438
3/7/2020,,,Afghanistan,Asia,29.154857,-19.015438
3/8/2020,3.0,4.0,Afghanistan,Asia,29.154857,-19.015438
3/9/2020,,,Afghanistan,Asia,29.154857,-19.015438
3/10/2020,,,Afghanistan,Asia,29.154857,-19.015438
3/11/2020,3.0,7.0,Afghanistan,Asia,29.154857,-19.015438
3/12/2020,,,Afghanistan,Asia,29.154857,-19.015438
3/13/2020,,,Afghanistan,Asia,29.154857,-19.015438
3/14/2020,,,Afghanistan,Asia,29.154857,-19.015438
3/15/2020,3.0,10.0,Afghanistan,Asia,29.154857,-19.015438
3/16/2020,6.0,16.0,Afghanistan,Asia,29.154857,-19.015438
3/17/2020,5.0,21.0,Afghanistan,Asia,29.154857,-19.015438
3/18/2020,1.0,22.0,Afghanistan,Asia,29.154857,-19.015438
3/19/2020,0.0,22.0,Afghanistan,Asia,29.154857,-19.015438
3/20/2020,0.0,22.0,Afghanistan,Asia,29.154857,-19.015438
3/21/2020,2.0,24.0,Afghanistan,Asia,29.154857,-19.015438
3/22/2020,0.0,24.0,Afghanistan,Asia,29.154857,-19.015438
3/23/2020,10.0,34.0,Afghanistan,Asia,29.154857,-19.015438
3/24/2020,6.0,40.0,Afghanistan,Asia,29.154857,-19.015438
3/25/2020,2.0,42.0,Afghanistan,Asia,29.154857,-19.015438
3/26/2020,33.0,75.0,Afghanistan,Asia,29.154857,-19.015438
3/27/2020,0.0,75.0,Afghanistan,Asia,29.154857,-19.015438
3/28/2020,16.0,91.0,Afghanistan,Asia,29.154857,-19.015438
3/29/2020,15.0,106.0,Afghanistan,Asia,29.154857,-19.015438
3/30/2020,8.0,114.0,Afghanistan,Asia,29.154857,-19.015438
3/31/2020,27.0,141.0,Afghanistan,Asia,29.154857,-19.015438
4/1/2020,25.0,166.0,Afghanistan,Asia,29.154857,-19.015438
4/2/2020,26.0,192.0,Afghanistan,Asia,29.154857,-19.015438
4/3/2020,43.0,235.0,Afghanistan,Asia,29.154857,-19.015438
4/4/2020,0.0,235.0,Afghanistan,Asia,29.154857,-19.015438
4/5/2020,35.0,270.0,Afghanistan,Asia,29.154857,-19.015438
4/6/2020,29.0,299.0,Afghanistan,Asia,29.154857,-19.015438
4/7/2020,38.0,337.0,Afghanistan,Asia,29.154857,-19.015438
4/8/2020,30.0,367.0,Afghanistan,Asia,29.154857,-19.015438
4/9/2020,56.0,423.0,Afghanistan,Asia,29.154857,-19.015438
4/10/2020,61.0,484.0,Afghanistan,Asia,29.154857,-19.015438
4/11/2020,37.0,521.0,Afghanistan,Asia,29.154857,-19.015438
4/12/2020,34.0,555.0,Afghanistan,Asia,29.154857,-19.015438
4/13/2020,52.0,607.0,Afghanistan,Asia,29.154857,-19.015438
4/14/2020,58.0,665.0,Afghanistan,Asia,29.154857,-19.015438
4/15/2020,49.0,714.0,Afghanistan,Asia,29.154857,-19.015438
4/16/2020,70.0,784.0,Afghanistan,Asia,29.154857,-19.015438
4/17/2020,10.0,794.0,Afghanistan,Asia,29.154857,-19.015438
4/18/2020,51.0,845.0,Afghanistan,Asia,29.154857,-19.015438
4/19/2020,63.0,908.0,Afghanistan,Asia,29.154857,-19.015438
4/20/2020,88.0,996.0,Afghanistan,Asia,29.154857,-19.015438
4/21/2020,35.0,1031.0,Afghanistan,Asia,29.154857,-19.015438
4/22/2020,61.0,1092.0,Afghanistan,Asia,29.154857,-19.015438
4/23/2020,84.0,1176.0,Afghanistan,Asia,29.154857,-19.015438
4/24/2020,105.0,1281.0,Afghanistan,Asia,29.154857,-19.015438
4/25/2020,70.0,1351.0,Afghanistan,Asia,29.154857,-19.015438
4/26/2020,112.0,1463.0,Afghanistan,Asia,29.154857,-19.015438
4/27/2020,68.0,1531.0,Afghanistan,Asia,29.154857,-19.015438
4/28/2020,172.0,1703.0,Afghanistan,Asia,29.154857,-19.015438
4/29/2020,124.0,1827.0,Afghanistan,Asia,29.154857,-19.015438
4/30/2020,122.0,1949.0,Afghanistan,Asia,29.154857,-19.015438
5/1/2020,222.0,2171.0,Afghanistan,Asia,29.154857,-19.015438
5/2/2020,164.0,2335.0,Afghanistan,Asia,29.154857,-19.015438
5/3/2020,134.0,2469.0,Afghanistan,Asia,29.154857,-19.015438
5/4/2020,235.0,2704.0,Afghanistan,Asia,29.154857,-19.015438
5/5/2020,190.0,2894.0,Afghanistan,Asia,29.154857,-19.015438
5/6/2020,330.0,3224.0,Afghanistan,Asia,29.154857,-19.015438
5/7/2020,168.0,3392.0,Afghanistan,Asia,29.154857,-19.015438
5/8/2020,171.0,3563.0,Afghanistan,Asia,29.154857,-19.015438
5/9/2020,215.0,3778.0,Afghanistan,Asia,29.154857,-19.015438
5/10/2020,255.0,4033.0,Afghanistan,Asia,29.154857,-19.015438
5/11/2020,369.0,4402.0,Afghanistan,Asia,29.154857,-19.015438
5/12/2020,285.0,4687.0,Afghanistan,Asia,29.154857,-19.015438
5/13/2020,280.0,4967.0,Afghanistan,Asia,29.154857,-19.015438
5/14/2020,259.0,5226.0,Afghanistan,Asia,29.154857,-19.015438
5/15/2020,113.0,5339.0,Afghanistan,Asia,29.154857,-19.015438
5/16/2020,1063.0,6402.0,Afghanistan,Asia,29.154857,-19.015438
5/17/2020,0.0,6402.0,Afghanistan,Asia,29.154857,-19.015438
5/18/2020,262.0,6664.0,Afghanistan,Asia,29.154857,-19.015438
5/19/2020,408.0,7072.0,Afghanistan,Asia,29.154857,-19.015438
5/20/2020,581.0,7653.0,Afghanistan,Asia,29.154857,-19.015438
5/21/2020,492.0,8145.0,Afghanistan,Asia,29.154857,-19.015438
5/22/2020,531.0,8676.0,Afghanistan,Asia,29.154857,-19.015438
5/23/2020,540.0,9216.0,Afghanistan,Asia,29.154857,-19.015438
5/24/2020,782.0,9998.0,Afghanistan,Asia,29.154857,-19.015438
5/25/2020,584.0,10582.0,Afghanistan,Asia,29.154857,-19.015438
5/26/2020,591.0,11173.0,Afghanistan,Asia,29.154857,-19.015438
5/27/2020,658.0,11831.0,Afghanistan,Asia,29.154857,-19.015438
5/28/2020,625.0,12456.0,Afghanistan,Asia,29.154857,-19.015438
5/29/2020,580.0,13036.0,Afghanistan,Asia,29.154857,-19.015438
5/30/2020,623.0,13659.0,Afghanistan,Asia,29.154857,-19.015438
5/31/2020,866.0,14525.0,Afghanistan,Asia,29.154857,-19.015438
6/1/2020,680.0,15205.0,Afghanistan,Asia,29.154857,-19.015438
6/2/2020,545.0,15750.0,Afghanistan,Asia,29.154857,-19.015438
6/3/2020,759.0,16509.0,Afghanistan,Asia,29.154857,-19.015438
6/4/2020,758.0,17267.0,Afghanistan,Asia,29.154857,-19.015438
6/5/2020,787.0,18054.0,Afghanistan,Asia,29.154857,-19.015438
6/6/2020,915.0,18969.0,Afghanistan,Asia,29.154857,-19.015438
6/7/2020,582.0,19551.0,Afghanistan,Asia,29.154857,-19.015438
6/8/2020,791.0,20342.0,Afghanistan,Asia,29.154857,-19.015438
6/9/2020,575.0,20917.0,Afghanistan,Asia,29.154857,-19.015438
6/10/2020,542.0,21459.0,Afghanistan,Asia,29.154857,-19.015438
6/11/2020,684.0,22143.0,Afghanistan,Asia,29.154857,-19.015438
6/12/2020,747.0,22890.0,Afghanistan,Asia,29.154857,-19.015438
6/13/2020,656.0,23546.0,Afghanistan,Asia,29.154857,-19.015438
6/14/2020,556.0,24102.0,Afghanistan,Asia,29.154857,-19.015438
6/15/2020,664.0,24766.0,Afghanistan,Asia,29.154857,-19.015438
6/16/2020,761.0,25527.0,Afghanistan,Asia,29.154857,-19.015438
6/17/2020,783.0,26310.0,Afghanistan,Asia,29.154857,-19.015438
6/18/2020,564.0,26874.0,Afghanistan,Asia,29.154857,-19.015438
6/19/2020,658.0,27532.0,Afghanistan,Asia,29.154857,-19.015438
6/20/2020,346.0,27878.0,Afghanistan,Asia,29.154857,-19.015438
6/21/2020,546.0,28424.0,Afghanistan,Asia,29.154857,-19.015438
6/22/2020,409.0,28833.0,Afghanistan,Asia,29.154857,-19.015438
6/23/2020,310.0,29143.0,Afghanistan,Asia,29.154857,-19.015438
6/24/2020,338.0,29481.0,Afghanistan,Asia,29.154857,-19.015438
6/25/2020,234.0,29715.0,Afghanistan,Asia,29.154857,-19.015438
6/26/2020,460.0,30175.0,Afghanistan,Asia,29.154857,-19.015438
6/27/2020,276.0,30451.0,Afghanistan,Asia,29.154857,-19.015438
6/28/2020,165.0,30616.0,Afghanistan,Asia,29.154857,-19.015438
6/29/2020,351.0,30967.0,Afghanistan,Asia,29.154857,-19.015438
6/30/2020,271.0,31238.0,Afghanistan,Asia,29.154857,-19.015438
7/1/2020,279.0,31517.0,Afghanistan,Asia,29.154857,-19.015438
7/2/2020,319.0,31836.0,Afghanistan,Asia,29.154857,-19.015438
7/3/2020,186.0,32022.0,Afghanistan,Asia,29.154857,-19.015438
7/4/2020,302.0,32324.0,Afghanistan,Asia,29.154857,-19.015438
7/5/2020,348.0,32672.0,Afghanistan,Asia,29.154857,-19.015438
7/6/2020,279.0,32951.0,Afghanistan,Asia,29.154857,-19.015438
7/7/2020,433.0,33384.0,Afghanistan,Asia,29.154857,-19.015438
7/8/2020,210.0,33594.0,Afghanistan,Asia,29.154857,-19.015438
7/9/2020,59.0,33653.0,Afghanistan,Asia,29.154857,-19.015438
7/10/2020,255.0,33908.0,Afghanistan,Asia,29.154857,-19.015438
7/11/2020,458.0,34366.0,Afghanistan,Asia,29.154857,-19.015438
7/12/2020,85.0,34451.0,Afghanistan,Asia,29.154857,-19.015438
7/13/2020,0.0,34451.0,Afghanistan,Asia,29.154857,-19.015438
7/14/2020,4.0,34455.0,Afghanistan,Asia,29.154857,-19.015438
7/15/2020,285.0,34740.0,Afghanistan,Asia,29.154857,-19.015438
7/16/2020,254.0,34994.0,Afghanistan,Asia,29.154857,-19.015438
7/17/2020,76.0,35070.0,Afghanistan,Asia,29.154857,-19.015438
7/18/2020,219.0,35289.0,Afghanistan,Asia,29.154857,-19.015438
7/19/2020,12.0,35301.0,Afghanistan,Asia,29.154857,-19.015438
7/20/2020,174.0,35475.0,Afghanistan,Asia,29.154857,-19.015438
7/21/2020,140.0,35615.0,Afghanistan,Asia,29.154857,-19.015438
7/22/2020,112.0,35727.0,Afghanistan,Asia,29.154857,-19.015438
7/23/2020,188.0,35915.0,Afghanistan,Asia,29.154857,-19.015438
7/24/2020,13.0,35928.0,Afghanistan,Asia,29.154857,-19.015438
7/25/2020,108.0,36036.0,Afghanistan,Asia,29.154857,-19.015438
7/26/2020,121.0,36157.0,Afghanistan,Asia,29.154857,-19.015438
7/27/2020,106.0,36263.0,Afghanistan,Asia,29.154857,-19.015438
7/28/2020,105.0,36368.0,Afghanistan,Asia,29.154857,-19.015438
7/29/2020,103.0,36471.0,Afghanistan,Asia,29.154857,-19.015438
7/30/2020,0.0,36471.0,Afghanistan,Asia,29.154857,-19.015438
7/31/2020,71.0,36542.0,Afghanistan,Asia,29.154857,-19.015438
8/1/2020,168.0,36710.0,Afghanistan,Asia,29.154857,-19.015438
8/2/2020,0.0,36710.0,Afghanistan,Asia,29.154857,-19.015438
8/3/2020,0.0,36710.0,Afghanistan,Asia,29.154857,-19.015438
8/4/2020,37.0,36747.0,Afghanistan,Asia,29.154857,-19.015438
8/5/2020,82.0,36829.0,Afghanistan,Asia,29.154857,-19.015438
8/6/2020,67.0,36896.0,Afghanistan,Asia,29.154857,-19.015438
8/7/2020,41.0,36937.0,Afghanistan,Asia,29.154857,-19.015438
8/8/2020,78.0,37015.0,Afghanistan,Asia,29.154857,-19.015438
8/9/2020,39.0,37054.0,Afghanistan,Asia,29.154857,-19.015438
8/10/2020,0.0,37054.0,Afghanistan,Asia,29.154857,-19.015438
8/11/2020,0.0,37054.0,Afghanistan,Asia,29.154857,-19.015438
8/12/2020,215.0,37269.0,Afghanistan,Asia,29.154857,-19.015438
8/13/2020,76.0,37345.0,Afghanistan,Asia,29.154857,-19.015438
8/14/2020,79.0,37424.0,Afghanistan,Asia,29.154857,-19.015438
8/15/2020,7.0,37431.0,Afghanistan,Asia,29.154857,-19.015438
8/16/2020,120.0,37551.0,Afghanistan,Asia,29.154857,-19.015438
8/17/2020,45.0,37596.0,Afghanistan,Asia,29.154857,-19.015438
8/18/2020,3.0,37599.0,Afghanistan,Asia,29.154857,-19.015438
8/19/2020,0.0,37599.0,Afghanistan,Asia,29.154857,-19.015438
8/20/2020,160.0,37759.0,Afghanistan,Asia,29.154857,-19.015438
8/21/2020,97.0,37856.0,Afghanistan,Asia,29.154857,-19.015438
8/22/2020,38.0,37894.0,Afghanistan,Asia,29.154857,-19.015438
8/23/2020,105.0,37999.0,Afghanistan,Asia,29.154857,-19.015438
8/24/2020,0.0,37999.0,Afghanistan,Asia,29.154857,-19.015438
8/25/2020,71.0,38070.0,Afghanistan,Asia,29.154857,-19.015438
8/26/2020,1.0,38071.0,Afghanistan,Asia,29.154857,-19.015438
8/27/2020,55.0,38126.0,Afghanistan,Asia,29.154857,-19.015438
8/28/2020,3.0,38129.0,Afghanistan,Asia,29.154857,-19.015438
8/29/2020,11.0,38140.0,Afghanistan,Asia,29.154857,-19.015438
3/9/2020,2.0,2.0,Albania,Europe,29.154857,-19.015438
3/10/2020,4.0,6.0,Albania,Europe,29.154857,-19.015438
3/11/2020,4.0,10.0,Albania,Europe,29.154857,-19.015438
3/12/2020,1.0,11.0,Albania,Europe,29.154857,-19.015438
3/13/2020,12.0,23.0,Albania,Europe,29.154857,-19.015438
3/14/2020,10.0,33.0,Albania,Europe,29.154857,-19.015438
3/15/2020,5.0,38.0,Albania,Europe,29.154857,-19.015438
3/16/2020,4.0,42.0,Albania,Europe,29.154857,-19.015438
3/17/2020,9.0,51.0,Albania,Europe,29.154857,-19.015438
3/18/2020,4.0,55.0,Albania,Europe,29.154857,-19.015438
3/19/2020,4.0,59.0,Albania,Europe,29.154857,-19.015438
3/20/2020,11.0,70.0,Albania,Europe,29.154857,-19.015438
3/21/2020,0.0,70.0,Albania,Europe,29.154857,-19.015438
3/22/2020,6.0,76.0,Albania,Europe,29.154857,-19.015438
3/23/2020,13.0,89.0,Albania,Europe,29.154857,-19.015438
3/24/2020,11.0,100.0,Albania,Europe,29.154857,-19.015438
3/25/2020,23.0,123.0,Albania,Europe,29.154857,-19.015438
3/26/2020,23.0,146.0,Albania,Europe,29.154857,-19.015438
3/27/2020,28.0,174.0,Albania,Europe,29.154857,-19.015438
3/28/2020,12.0,186.0,Albania,Europe,29.154857,-19.015438
3/29/2020,11.0,197.0,Albania,Europe,29.154857,-19.015438
3/30/2020,15.0,212.0,Albania,Europe,29.154857,-19.015438
3/31/2020,11.0,223.0,Albania,Europe,29.154857,-19.015438
4/1/2020,20.0,243.0,Albania,Europe,29.154857,-19.015438
4/2/2020,16.0,259.0,Albania,Europe,29.154857,-19.015438
4/3/2020,18.0,277.0,Albania,Europe,29.154857,-19.015438
4/4/2020,27.0,304.0,Albania,Europe,29.154857,-19.015438
4/5/2020,29.0,333.0,Albania,Europe,29.154857,-19.015438
4/6/2020,28.0,361.0,Albania,Europe,29.154857,-19.015438
4/7/2020,16.0,377.0,Albania,Europe,29.154857,-19.015438
4/8/2020,6.0,383.0,Albania,Europe,29.154857,-19.015438
4/9/2020,17.0,400.0,Albania,Europe,29.154857,-19.015438
4/10/2020,9.0,409.0,Albania,Europe,29.154857,-19.015438
4/11/2020,7.0,416.0,Albania,Europe,29.154857,-19.015438
4/12/2020,17.0,433.0,Albania,Europe,29.154857,-19.015438
4/13/2020,13.0,446.0,Albania,Europe,29.154857,-19.015438
4/14/2020,21.0,467.0,Albania,Europe,29.154857,-19.015438
4/15/2020,8.0,475.0,Albania,Europe,29.154857,-19.015438
4/16/2020,19.0,494.0,Albania,Europe,29.154857,-19.015438
4/17/2020,24.0,518.0,Albania,Europe,29.154857,-19.015438
4/18/2020,21.0,539.0,Albania,Europe,29.154857,-19.015438
4/19/2020,9.0,548.0,Albania,Europe,29.154857,-19.015438
4/20/2020,14.0,562.0,Albania,Europe,29.154857,-19.015438
4/21/2020,22.0,584.0,Albania,Europe,29.154857,-19.015438
4/22/2020,25.0,609.0,Albania,Europe,29.154857,-19.015438
4/23/2020,25.0,634.0,Albania,Europe,29.154857,-19.015438
4/24/2020,29.0,663.0,Albania,Europe,29.154857,-19.015438
4/25/2020,15.0,678.0,Albania,Europe,29.154857,-19.015438
4/26/2020,34.0,712.0,Albania,Europe,29.154857,-19.015438
4/27/2020,14.0,726.0,Albania,Europe,29.154857,-19.015438
4/28/2020,10.0,736.0,Albania,Europe,29.154857,-19.015438
4/29/2020,14.0,750.0,Albania,Europe,29.154857,-19.015438
4/30/2020,16.0,766.0,Albania,Europe,29.154857,-19.015438
5/1/2020,7.0,773.0,Albania,Europe,29.154857,-19.015438
5/2/2020,9.0,782.0,Albania,Europe,29.154857,-19.015438
5/3/2020,7.0,789.0,Albania,Europe,29.154857,-19.015438
5/4/2020,6.0,795.0,Albania,Europe,29.154857,-19.015438
5/5/2020,8.0,803.0,Albania,Europe,29.154857,-19.015438
5/6/2020,17.0,820.0,Albania,Europe,29.154857,-19.015438
5/7/2020,12.0,832.0,Albania,Europe,29.154857,-19.015438
5/8/2020,10.0,842.0,Albania,Europe,29.154857,-19.015438
5/9/2020,8.0,850.0,Albania,Europe,29.154857,-19.015438
5/10/2020,6.0,856.0,Albania,Europe,29.154857,-19.015438
5/11/2020,12.0,868.0,Albania,Europe,29.154857,-19.015438
5/12/2020,4.0,872.0,Albania,Europe,29.154857,-19.015438
5/13/2020,4.0,876.0,Albania,Europe,29.154857,-19.015438
5/14/2020,4.0,880.0,Albania,Europe,29.154857,-19.015438
5/15/2020,18.0,898.0,Albania,Europe,29.154857,-19.015438
5/16/2020,18.0,916.0,Albania,Europe,29.154857,-19.015438
5/17/2020,17.0,933.0,Albania,Europe,29.154857,-19.015438
5/18/2020,13.0,946.0,Albania,Europe,29.154857,-19.015438
5/19/2020,2.0,948.0,Albania,Europe,29.154857,-19.015438
5/20/2020,1.0,949.0,Albania,Europe,29.154857,-19.015438
5/21/2020,15.0,964.0,Albania,Europe,29.154857,-19.015438
5/22/2020,5.0,969.0,Albania,Europe,29.154857,-19.015438
5/23/2020,12.0,981.0,Albania,Europe,29.154857,-19.015438
5/24/2020,8.0,989.0,Albania,Europe,29.154857,-19.015438
5/25/2020,9.0,998.0,Albania,Europe,29.154857,-19.015438
5/26/2020,6.0,1004.0,Albania,Europe,29.154857,-19.015438
5/27/2020,25.0,1029.0,Albania,Europe,29.154857,-19.015438
5/28/2020,21.0,1050.0,Albania,Europe,29.154857,-19.015438
5/29/2020,26.0,1076.0,Albania,Europe,29.154857,-19.015438
5/30/2020,23.0,1099.0,Albania,Europe,29.154857,-19.015438
5/31/2020,23.0,1122.0,Albania,Europe,29.154857,-19.015438
6/1/2020,15.0,1137.0,Albania,Europe,29.154857,-19.015438
6/2/2020,6.0,1143.0,Albania,Europe,29.154857,-19.015438
6/3/2020,21.0,1164.0,Albania,Europe,29.154857,-19.015438
6/4/2020,20.0,1184.0,Albania,Europe,29.154857,-19.015438
6/5/2020,13.0,1197.0,Albania,Europe,29.154857,-19.015438
6/6/2020,15.0,1212.0,Albania,Europe,29.154857,-19.015438
6/7/2020,20.0,1232.0,Albania,Europe,29.154857,-19.015438
6/8/2020,14.0,1246.0,Albania,Europe,29.154857,-19.015438
6/9/2020,17.0,1263.0,Albania,Europe,29.154857,-19.015438
6/10/2020,36.0,1299.0,Albania,Europe,29.154857,-19.015438
6/11/2020,42.0,1341.0,Albania,Europe,29.154857,-19.015438
6/12/2020,44.0,1385.0,Albania,Europe,29.154857,-19.015438
6/13/2020,31.0,1416.0,Albania,Europe,29.154857,-19.015438
6/14/2020,48.0,1464.0,Albania,Europe,29.154857,-19.015438
6/15/2020,57.0,1521.0,Albania,Europe,29.154857,-19.015438
6/16/2020,69.0,1590.0,Albania,Europe,29.154857,-19.015438
6/17/2020,82.0,1672.0,Albania,Europe,29.154857,-19.015438
6/18/2020,50.0,1722.0,Albania,Europe,29.154857,-19.015438
6/19/2020,66.0,1788.0,Albania,Europe,29.154857,-19.015438
6/20/2020,50.0,1838.0,Albania,Europe,29.154857,-19.015438
6/21/2020,53.0,1891.0,Albania,Europe,29.154857,-19.015438
6/22/2020,36.0,1927.0,Albania,Europe,29.154857,-19.015438
6/23/2020,68.0,1995.0,Albania,Europe,29.154857,-19.015438
6/24/2020,52.0,2047.0,Albania,Europe,29.154857,-19.015438
6/25/2020,67.0,2114.0,Albania,Europe,29.154857,-19.015438
6/26/2020,78.0,2192.0,Albania,Europe,29.154857,-19.015438
6/27/2020,77.0,2269.0,Albania,Europe,29.154857,-19.015438
6/28/2020,61.0,2330.0,Albania,Europe,29.154857,-19.015438
6/29/2020,72.0,2402.0,Albania,Europe,29.154857,-19.015438
6/30/2020,64.0,2466.0,Albania,Europe,29.154857,-19.015438
7/1/2020,69.0,2535.0,Albania,Europe,29.154857,-19.015438
7/2/2020,45.0,2580.0,Albania,Europe,29.154857,-19.015438
7/3/2020,82.0,2662.0,Albania,Europe,29.154857,-19.015438
7/4/2020,90.0,2752.0,Albania,Europe,29.154857,-19.015438
7/5/2020,67.0,2819.0,Albania,Europe,29.154857,-19.015438
7/6/2020,74.0,2893.0,Albania,Europe,29.154857,-19.015438
7/7/2020,71.0,2964.0,Albania,Europe,29.154857,-19.015438
7/8/2020,74.0,3038.0,Albania,Europe,29.154857,-19.015438
7/9/2020,68.0,3106.0,Albania,Europe,29.154857,-19.015438
7/10/2020,82.0,3188.0,Albania,Europe,29.154857,-19.015438
7/11/2020,90.0,3278.0,Albania,Europe,29.154857,-19.015438
7/12/2020,93.0,3371.0,Albania,Europe,29.154857,-19.015438
7/13/2020,83.0,3454.0,Albania,Europe,29.154857,-19.015438
7/14/2020,117.0,3571.0,Albania,Europe,29.154857,-19.015438
7/15/2020,96.0,3667.0,Albania,Europe,29.154857,-19.015438
7/16/2020,85.0,3752.0,Albania,Europe,29.154857,-19.015438
7/17/2020,99.0,3851.0,Albania,Europe,29.154857,-19.015438
7/18/2020,55.0,3906.0,Albania,Europe,29.154857,-19.015438
7/19/2020,102.0,4008.0,Albania,Europe,29.154857,-19.015438
7/20/2020,82.0,4090.0,Albania,Europe,29.154857,-19.015438
7/21/2020,81.0,4171.0,Albania,Europe,29.154857,-19.015438
7/22/2020,119.0,4290.0,Albania,Europe,29.154857,-19.015438
7/23/2020,68.0,4358.0,Albania,Europe,29.154857,-19.015438
7/24/2020,108.0,4466.0,Albania,Europe,29.154857,-19.015438
7/25/2020,104.0,4570.0,Albania,Europe,29.154857,-19.015438
7/26/2020,67.0,4637.0,Albania,Europe,29.154857,-19.015438
7/27/2020,126.0,4763.0,Albania,Europe,29.154857,-19.015438
7/28/2020,117.0,4880.0,Albania,Europe,29.154857,-19.015438
